symbol,detail,numbers,page,source
Rischio,corredo: improvvisa determinazione; 41,41,248,Smorfia napoletana - La vera cabala del lotto
Riso,cucinarlo: fai fruttare le tue ricchezze; 30,30,248,Smorfia napoletana - La vera cabala del lotto
Riso,comperarlo: buoni affari; 34,34,248,Smorfia napoletana - La vera cabala del lotto
Riso,mangiarlo: la tua ricchezza aumenterà; 28,28,248,Smorfia napoletana - La vera cabala del lotto
Rispondere,a una domanda: sei tu che hai bisogno di una risposta sicura; 49,49,248,Smorfia napoletana - La vera cabala del lotto
Rispondere,al telefono: vuoi essere cercato; 52,52,248,Smorfia napoletana - La vera cabala del lotto
Rispondere,ad una lettera: vorresti riprendere i contatti con una persona; 48,48,248,Smorfia napoletana - La vera cabala del lotto
Rispondere,male: impulsività: 88,88,248,Smorfia napoletana - La vera cabala del lotto
Rissa,parteciparvi: contraddizioni pericolose; 88,88,248,Smorfia napoletana - La vera cabala del lotto
Rosa,"donarla: amore, affetto; 46",46,248,Smorfia napoletana - La vera cabala del lotto
Rosa,appassite: amore incerto; 60,60,248,Smorfia napoletana - La vera cabala del lotto
Rosa,regalarle ad un ammalato: brutto presagio; 58,58,248,Smorfia napoletana - La vera cabala del lotto
Rosa,riceverle in dono: sentimenti sinceri; 30,30,248,Smorfia napoletana - La vera cabala del lotto
Rosa,pungersi: piccoli problemi da non sottovalutare; 6,6,248,Smorfia napoletana - La vera cabala del lotto
Rosa,senza spine: situazione irreale; 90,90,248,Smorfia napoletana - La vera cabala del lotto
Rosmarino,fiorito: piccole gioie; 83,83,248,Smorfia napoletana - La vera cabala del lotto
Rospo,pericolo; 50,50,249,Smorfia napoletana - La vera cabala del lotto
Rospo,che salta: non potrai arginare il pericolo; 49,49,249,Smorfia napoletana - La vera cabala del lotto
Rospo,vederlo in casa: ti senti minacciato; 18,18,249,Smorfia napoletana - La vera cabala del lotto
Rospo,ucciderlo: potrai godere di una certa tranquillità; 25,25,249,Smorfia napoletana - La vera cabala del lotto
Rospo,"che nuota: difficoltà, disagi; 34",34,249,Smorfia napoletana - La vera cabala del lotto
Rossetto,sulle labbra: seduzione; 11,11,249,Smorfia napoletana - La vera cabala del lotto
Rossetto,metterselo: ti prepari a conquistare qualcuno; 41,41,249,Smorfia napoletana - La vera cabala del lotto
Rosso,passione; 33,33,249,Smorfia napoletana - La vera cabala del lotto
Rosso,capelli: una persona di cui non ti devi fidare; 4,4,249,Smorfia napoletana - La vera cabala del lotto
Rosso,vestito rosso: aggressività; 45,45,249,Smorfia napoletana - La vera cabala del lotto
Rosso,rosso chiaro: deboli minacce; 62,62,249,Smorfia napoletana - La vera cabala del lotto
Rosso,"rosso vivo: passione, rivolta; 68",68,249,Smorfia napoletana - La vera cabala del lotto
Rosso,rosso cupo: le tue intenzioni ti hanno procurato sensi di colpa; 65,65,249,Smorfia napoletana - La vera cabala del lotto
Rottame,raccoglierli: il tuo successo è basato sulla sfortuna altrui; 50,50,249,Smorfia napoletana - La vera cabala del lotto
Rottame,camminare tra i rottami: non hai fiducia negli altri; 16,16,249,Smorfia napoletana - La vera cabala del lotto
Rovi,una situazione può diventare pericolosa; 65,65,249,Smorfia napoletana - La vera cabala del lotto
Rovi,vederli: hai paura di una persona che solo apparentemente è tranquilla; 67,67,249,Smorfia napoletana - La vera cabala del lotto
Rovi,raccoglierli: danni di poco conto; 75,75,249,Smorfia napoletana - La vera cabala del lotto
Rovi,tagliarli: vuoi estirpare tutte le possibili insidie; 41,41,249,Smorfia napoletana - La vera cabala del lotto
Rovi,coltivarli: tu stesso incoraggi qualcuno pericoloso; 80,80,249,Smorfia napoletana - La vera cabala del lotto
Rovi,camminare tra i rovi: i tuoi sospetti sono fondati; 43,43,250,Smorfia napoletana - La vera cabala del lotto
Rubare,un oggetto: sei in pericolo; 11,11,250,Smorfia napoletana - La vera cabala del lotto
Rubare,le scarpe: vuoi rendere impotente un avversario; 40,40,250,Smorfia napoletana - La vera cabala del lotto
Rubare,oggetti sacri: cattivo presagio; 16,16,250,Smorfia napoletana - La vera cabala del lotto
Rubare,denaro: pericolo proporzionale alla somma rubata; 22,22,250,Smorfia napoletana - La vera cabala del lotto
Rubare,vestiti: vuoi apparire agli altri diverso da quello che sei; 62,62,250,Smorfia napoletana - La vera cabala del lotto
Rubino,una persona da cui sei attirato; 1,1,250,Smorfia napoletana - La vera cabala del lotto
Rubino,comperarlo: l'apparenza inganna; 3,3,250,Smorfia napoletana - La vera cabala del lotto
Rubino,perderlo: perderai un amico sincero; 41,41,250,Smorfia napoletana - La vera cabala del lotto
Rubino,riceverlo: amore sincero; 15,15,250,Smorfia napoletana - La vera cabala del lotto
Rughe,preoccupazioni; 69,69,250,Smorfia napoletana - La vera cabala del lotto
Rughe,se si è giovani: hai paura dì non piacere alla persona che ami; 73,73,250,Smorfia napoletana - La vera cabala del lotto
Rughe,se si è vecchi: modera il tuo stile di vita; 40,40,250,Smorfia napoletana - La vera cabala del lotto
Rughe,crema antirughe: apparenze ingannevoli; 53,53,250,Smorfia napoletana - La vera cabala del lotto
Rumore,sentirlo: un avvenimento; 54,54,250,Smorfia napoletana - La vera cabala del lotto
Rumore,minaccioso: insicurezza profonda; 22,22,250,Smorfia napoletana - La vera cabala del lotto
Ruota,che gira: la tua vita cambierà; 21,21,250,Smorfia napoletana - La vera cabala del lotto
Ruota,d'automobile: possibili cambiamenti; 43,43,250,Smorfia napoletana - La vera cabala del lotto
Ruota,vedere una ruota ferma: nessun miglioramento; 16,16,250,Smorfia napoletana - La vera cabala del lotto
Ruota,di scorta: sei previdente e non ti scoraggi mai; 54,54,251,Smorfia napoletana - La vera cabala del lotto
Ruota,sostituirla: sai reagire agli imprevisti; 25,25,251,Smorfia napoletana - La vera cabala del lotto
Ruota,avere le ruote rotte: momento di stasi; 8,8,251,Smorfia napoletana - La vera cabala del lotto
Ruota,farvi il bagno: ti sentirai meglio fisicamente e anche interiormente; 51,51,251,Smorfia napoletana - La vera cabala del lotto
Ruota,attraversarlo: sai di non temere nulla; 2,2,251,Smorfia napoletana - La vera cabala del lotto
Ruspa,"azionarla: hai molto potere, sei distruttivo; 63",63,251,Smorfia napoletana - La vera cabala del lotto
Ruspa,vederla in movimento: grossi dispiaceri; 70,70,251,Smorfia napoletana - La vera cabala del lotto
Ruspa,vederla: una persona può toglierti tutto ciò che hai; 41,41,251,Smorfia napoletana - La vera cabala del lotto
Ruzzolare,periodo sfortunato; 48,48,251,Smorfia napoletana - La vera cabala del lotto
Ruzzolare,camminando: potevi evitare dei dispiaceri; 18,18,251,Smorfia napoletana - La vera cabala del lotto
Ruzzolare,vedere un ruzzolone: la persona che cade avrà un piccolo dispiacere; 24,24,251,Smorfia napoletana - La vera cabala del lotto
Sabbia,"incoerenza, 4",4,251,Smorfia napoletana - La vera cabala del lotto
Sabbia,vederla: periodo di confusione; 14,14,251,Smorfia napoletana - La vera cabala del lotto
Sabbia,camminarvi: soddisfazioni; 25,25,251,Smorfia napoletana - La vera cabala del lotto
Sabbia,spargerla: cambiamenti inutili; 32,32,251,Smorfia napoletana - La vera cabala del lotto
Sabbia,affondarvi: inutili ragionamenti; 47,47,252,Smorfia napoletana - La vera cabala del lotto
Sabbia,seminare molta sabbia: fatica inutile; 81,81,252,Smorfia napoletana - La vera cabala del lotto
Sacco,vuoto: meriterai parecchie delusioni; 86,86,252,Smorfia napoletana - La vera cabala del lotto
Sacco,pieno: sei ottimista e vorrai aiutato; 89,89,252,Smorfia napoletana - La vera cabala del lotto
Sacco,bucato: perdita che non ti aspettavi; 81,81,252,Smorfia napoletana - La vera cabala del lotto
Sacco,tenerlo in mano: sei geloso di ció che possiedi; 37,37,252,Smorfia napoletana - La vera cabala del lotto
Sacco,metterci qualche cosa: ingannerai una persona; 41,41,252,Smorfia napoletana - La vera cabala del lotto
Sacco,infilarci le mani: verrai ingannato da qualcuno; 41,41,252,Smorfia napoletana - La vera cabala del lotto
Sacramento,riceverlo: momento fortunato; 51,51,252,Smorfia napoletana - La vera cabala del lotto
Sacramento,impartirlo: procurerai delle gioie; 16,16,252,Smorfia napoletana - La vera cabala del lotto
Sala,da pranzo: piaceri mondani; 65,65,252,Smorfia napoletana - La vera cabala del lotto
Sala,grande: abbondanza; 22,22,252,Smorfia napoletana - La vera cabala del lotto
Sala,piccola: problemi economici; 31,31,252,Smorfia napoletana - La vera cabala del lotto
Sala,"ordinata: sii preciso e costante e il successo ti sorriderà, 8",8,252,Smorfia napoletana - La vera cabala del lotto
Sala,"disordinata: possibili scandali, 12",12,252,Smorfia napoletana - La vera cabala del lotto
Sala,da ballo: non ti preoccupi di niente; 9,9,252,Smorfia napoletana - La vera cabala del lotto
Salame,vederlo: non agire impulsivamente; 33,33,252,Smorfia napoletana - La vera cabala del lotto
Salame,affettarlo: vuoi far soffrire qualcuno; 19,19,252,Smorfia napoletana - La vera cabala del lotto
Salame,mangiarlo: grandi soddisfazioni; 18,18,252,Smorfia napoletana - La vera cabala del lotto
Sale,buon presagio; 3,3,253,Smorfia napoletana - La vera cabala del lotto
Sale,mangiarlo: pretendi troppo e avrai delle delusioni; 25,25,253,Smorfia napoletana - La vera cabala del lotto
Sale,vederlo: facili guadagni; 15,15,253,Smorfia napoletana - La vera cabala del lotto
Sale,rovesciarlo: molta sfortuna 42,42,253,Smorfia napoletana - La vera cabala del lotto
Sale,se non lo hai: insoddisfazioni; 11,11,253,Smorfia napoletana - La vera cabala del lotto
Salire,le scale: lentamente farai grandi progressi: 72,72,253,Smorfia napoletana - La vera cabala del lotto
Salire,su una scala: raggiungerai facilmente il tuo obiettivo; 43,43,253,Smorfia napoletana - La vera cabala del lotto
Salire,su un albero: trovi da solo gioie e soddisfazioni; 35,35,253,Smorfia napoletana - La vera cabala del lotto
Saliva,scarsa: delusioni 12,12,253,Smorfia napoletana - La vera cabala del lotto
Saliva,abbondante: sei sicuro di avere successo; 31,31,253,Smorfia napoletana - La vera cabala del lotto
Salone,di casa propria: li senti libero in famiglia; 60,60,253,Smorfia napoletana - La vera cabala del lotto
Salone,in cui sei solo: smarrimento; 62,62,253,Smorfia napoletana - La vera cabala del lotto
Salone,affollato: occasioni mondane in cui devi stare attento al tuo comportamento; 67,67,253,Smorfia napoletana - La vera cabala del lotto
Salto,farlo: eviterai un pericolo; 5,5,253,Smorfia napoletana - La vera cabala del lotto
Salto,mortale: corri un grave pericolo; 38,38,253,Smorfia napoletana - La vera cabala del lotto
Salto,riuscito bene: non aver paura degli imprevisti; 90,90,254,Smorfia napoletana - La vera cabala del lotto
Salto,riuscito male: non basarti solo sulle tue forze; 19,19,254,Smorfia napoletana - La vera cabala del lotto
Salutare,buoni rapporti con gli altri; 85,85,254,Smorfia napoletana - La vera cabala del lotto
Salutare,i familiari: riconciliazione; 60,60,254,Smorfia napoletana - La vera cabala del lotto
Salutare,sconosciuti: devi essere meno timido; 55,55,254,Smorfia napoletana - La vera cabala del lotto
Salutare,un nemico: diventerà un amico; 19,19,254,Smorfia napoletana - La vera cabala del lotto
Salvadanaio,romperlo: spesa imprevista; 50,50,254,Smorfia napoletana - La vera cabala del lotto
Salvadanaio,riempirlo: autodisciplina; 66,66,254,Smorfia napoletana - La vera cabala del lotto
Salvadanaio,vederlo: pensi che anche i piccoli guadagni siano importanti; 76,76,254,Smorfia napoletana - La vera cabala del lotto
Salvadanaio,regalarlo: consigli di essere prudenti nelle spese; 14,14,254,Smorfia napoletana - La vera cabala del lotto
Salvadanaio,vederlo rotto da un altro: sei molto diffidente; 17,17,254,Smorfia napoletana - La vera cabala del lotto
Salvadanaio,salvarsi: hai molte risorse; 10,10,254,Smorfia napoletana - La vera cabala del lotto
Salvia,vederla: dispiaceri; 3,3,254,Smorfia napoletana - La vera cabala del lotto
Salvia,odorarla: grande sensibilità; 5,5,254,Smorfia napoletana - La vera cabala del lotto
Salvia,mangiarla: buona salute; 8,8,254,Smorfia napoletana - La vera cabala del lotto
Sangue,energia: simbolo della vita; 18,18,254,Smorfia napoletana - La vera cabala del lotto
Sangue,vederlo uscire da una ferita: i tuoi problemi sono interiori; 72,72,255,Smorfia napoletana - La vera cabala del lotto
Sangue,"non vederlo quando si è feriti: non riesci a renderti conto delle tue sofferenze, 35",35,255,Smorfia napoletana - La vera cabala del lotto
Sangue,essere sporchi di sangue: sensi di colpa o timore per la propria salute; 17,17,255,Smorfia napoletana - La vera cabala del lotto
Sangue,bere sangue: acquisterai una nuova vitalità; 56,56,255,Smorfia napoletana - La vera cabala del lotto
Sangue,sputare sangue: ti attendono grandi sofferenze; 14,14,255,Smorfia napoletana - La vera cabala del lotto
Sangue,vederlo per terra: ricordi dolorosi; 16,16,255,Smorfia napoletana - La vera cabala del lotto
Sangue,dal naso: piccoli problemi; 18,18,255,Smorfia napoletana - La vera cabala del lotto
Sapone,inganni che subirai; 18,18,255,Smorfia napoletana - La vera cabala del lotto
Sapone,lavarsi con il sapone: vuoi scordare gli errori fatti; 76,76,255,Smorfia napoletana - La vera cabala del lotto
Sapone,vedere la schiuma: risolverai facilmente una situazione; 23,23,255,Smorfia napoletana - La vera cabala del lotto
Sapone,che si scioglie: sai di andare incontro ad una situazione pericolosa; 4,4,255,Smorfia napoletana - La vera cabala del lotto
Sapone,mangiare sapone: momenti difficili; 70,70,255,Smorfia napoletana - La vera cabala del lotto
Sarto,di ogni persona non ti sfugge nulla; 11,11,255,Smorfia napoletana - La vera cabala del lotto
Sarto,esserlo: probabili discussioni in famiglia; 50,50,255,Smorfia napoletana - La vera cabala del lotto
Sarto,vederlo: buona situazione economica; 54,54,255,Smorfia napoletana - La vera cabala del lotto
Sarto,ordinargli un abito: vuoi distinguerli dagli altri; 49,49,255,Smorfia napoletana - La vera cabala del lotto
Sarto,se li prende le misure: sei capace di farti apprezzare; 43,43,255,Smorfia napoletana - La vera cabala del lotto
Sassate,tirarle: colpirai violentemente un avversario; 42,42,255,Smorfia napoletana - La vera cabala del lotto
Sassate,riceverle: una persona impulsiva h danneggerà; 90,90,255,Smorfia napoletana - La vera cabala del lotto
Sasso,che ti colpisce: sarai accusato duramente; 45,45,255,Smorfia napoletana - La vera cabala del lotto
Sasso,colpire con un sasso: l'accusa fatta verrà ricordata a lungo; 38,38,256,Smorfia napoletana - La vera cabala del lotto
Sbarrare,la porta: hai molta paura; 48,48,256,Smorfia napoletana - La vera cabala del lotto
Sbarrare,le finestre: temi che dei segreti vengano scoperti; 8,8,256,Smorfia napoletana - La vera cabala del lotto
Sbarrare,gli occhi: incredulità; 76,76,256,Smorfia napoletana - La vera cabala del lotto
Sbocciare,nascita in famiglia; 15,15,256,Smorfia napoletana - La vera cabala del lotto
Sbocciare,di un fiore: piccole gioie; 16,16,256,Smorfia napoletana - La vera cabala del lotto
Sbocciare,sentirsi sbocciare: ti ricaricherai; 19,19,256,Smorfia napoletana - La vera cabala del lotto
Scacchi,giocare a scacchi: vuoi mettere a prova la tua intelligenza; 21,21,257,Smorfia napoletana - La vera cabala del lotto
Scacchi,veder giocare: hai paura delle mosse dei tuoi avversari; 18,18,257,Smorfia napoletana - La vera cabala del lotto
Scacchi,vincere: dimostri la tua abilità; 34,34,257,Smorfia napoletana - La vera cabala del lotto
Scacchi,farsi dare scacco matto: perdita sicura; 16,16,257,Smorfia napoletana - La vera cabala del lotto
Scacchi,dare scacco matto: perdita; 41,41,257,Smorfia napoletana - La vera cabala del lotto
Scala,a chiocciola: a poco a poco raggiungerai il successo; 10,10,257,Smorfia napoletana - La vera cabala del lotto
Scala,di pietra: progressi duraturi; 70,70,257,Smorfia napoletana - La vera cabala del lotto
Scala,di legno: la tua volontà ti farà migliorare; 4,4,257,Smorfia napoletana - La vera cabala del lotto
Scala,a pioli: hai obiettivi precisi; 43,43,257,Smorfia napoletana - La vera cabala del lotto
Scala,salire su una scala: la tua costanza sarà premiata; 14,14,257,Smorfia napoletana - La vera cabala del lotto
Scala,con gradini alti: per avere successo dovrai sudare; 44,44,257,Smorfia napoletana - La vera cabala del lotto
Scala,se manca un gradino: incontrerai delle difficoltà facilmente superabili; 41,41,257,Smorfia napoletana - La vera cabala del lotto
Scala,"scendere da una scala: cattivo presagio, perdita economica; 18",18,257,Smorfia napoletana - La vera cabala del lotto
Scala,scendère velocemente: ti arrendi troppo facilmente; 8,8,257,Smorfia napoletana - La vera cabala del lotto
Scala,se non è abbastanza lunga: un imprevisto interromperà la tua carriera; 50,50,257,Smorfia napoletana - La vera cabala del lotto
Scambio,"ferroviario: indecisione, 65",65,258,Smorfia napoletana - La vera cabala del lotto
Scambio,manovrarlo: hai preso una decisione: 71,71,258,Smorfia napoletana - La vera cabala del lotto
Scandalo,sei intollerante 27,27,258,Smorfia napoletana - La vera cabala del lotto
Scandalo,provocarlo: ti piace far parlare di te; 36,36,258,Smorfia napoletana - La vera cabala del lotto
Scapolo,libertà; 76,76,258,Smorfia napoletana - La vera cabala del lotto
Scapolo,se non lo sei: invidi la libertà di chi è scapolo; 53,53,258,Smorfia napoletana - La vera cabala del lotto
Scapolo,esserlo: possibili avventure sentimentali; 61,61,258,Smorfia napoletana - La vera cabala del lotto
Scapolo,vederlo: matrimonio; 51,51,258,Smorfia napoletana - La vera cabala del lotto
Scapolo,scapolo anziano: insoddisfazioni nella sfera affettiva; 40,40,258,Smorfia napoletana - La vera cabala del lotto
Scarabeo,simbolo fortunato; 59,59,258,Smorfia napoletana - La vera cabala del lotto
Scarabeo,che vola: gioia; 50,50,258,Smorfia napoletana - La vera cabala del lotto
Scarabeo,schiacciarlo: ti sei vendicato inutilmente; 54,54,258,Smorfia napoletana - La vera cabala del lotto
Scarafaggio,probabile malattia; 16,16,258,Smorfia napoletana - La vera cabala del lotto
Scarafaggio,"vederne molti: cattivo presagio, potrai ammalarti gravemente; 14",14,258,Smorfia napoletana - La vera cabala del lotto
Scarafaggio,schiacciarli: non ti lasci abbattere; 15,15,258,Smorfia napoletana - La vera cabala del lotto
Scarafaggio,nel proprio letto: accuse brucianti; 22,22,258,Smorfia napoletana - La vera cabala del lotto
Scarlattina,averla: periodo di ansia; 18,18,258,Smorfia napoletana - La vera cabala del lotto
Scarlattina,essere contagiati: una persona h ha comunicato la tua ansia; 83,83,258,Smorfia napoletana - La vera cabala del lotto
Scarlattina,contagiare: coinvolgi gli altri nei tuoi problemi; 31,31,258,Smorfia napoletana - La vera cabala del lotto
Scarpe,calzarle: breve viaggio; 52,52,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,vecchie: problemi economici; 81,81,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,nuove: momenti faticosi; 51,51,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,strette: ristrettezze; 64,64,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,di quando ed bambino: non vuoi fard carico di nuove responsabilità; 44,44,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,rotte: ti è difficile prendere l'iniziativa; 68,68,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,non averle: grande povertà; 14,14,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,comperarle: hai molti progetti; 52,52,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,farsele lucidare: li senti superiore; 23,23,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,da donna: fortuna in amore; 47,47,259,Smorfia napoletana - La vera cabala del lotto
Scarpe,blu: malattia; 88,88,259,Smorfia napoletana - La vera cabala del lotto
Scatola,vederla: possibili guadagni; 58,58,259,Smorfia napoletana - La vera cabala del lotto
Scatola,aprirla: scoprirai un segreto; 53,53,259,Smorfia napoletana - La vera cabala del lotto
Scatola,chiuderla: sei diffidente; 54,54,259,Smorfia napoletana - La vera cabala del lotto
Scatola,rotta: non sai mantenere un segreto; 26,26,259,Smorfia napoletana - La vera cabala del lotto
Scatola,di cartone: scarse precauzioni; 71,71,259,Smorfia napoletana - La vera cabala del lotto
Scatola,di latta: hai preso dei provvedimenti giusti; 57,57,259,Smorfia napoletana - La vera cabala del lotto
Scena,di teatro: illusioni; 51,51,259,Smorfia napoletana - La vera cabala del lotto
Scena,smontarla: scopri la falsità di una persona; 24,24,259,Smorfia napoletana - La vera cabala del lotto
Scena,guardarci dentro: scoprirai la verità; 27,27,260,Smorfia napoletana - La vera cabala del lotto
Scena,vederne il montaggio: una persona ti sta ingannando;15,15,260,Smorfia napoletana - La vera cabala del lotto
Scendere,ti arrendi facilmente; 58,58,260,Smorfia napoletana - La vera cabala del lotto
Scendere,da cavallo: la tua situazione finanziaria peggiorerà; 86,86,260,Smorfia napoletana - La vera cabala del lotto
Scendere,da un'automobile: rimanderai un viaggio importante; 88,88,260,Smorfia napoletana - La vera cabala del lotto
Scheletro,pericolo; 27,27,260,Smorfia napoletana - La vera cabala del lotto
Scheletro,per un malato: pessimo presagio; 18,18,260,Smorfia napoletana - La vera cabala del lotto
Scheletro,per una persona sana: non pensare alla morte anche se ti attendono dispiaceri; 81,81,260,Smorfia napoletana - La vera cabala del lotto
Scheletro,dissotterrarlo: questioni sepolte ritorneranno ad angustiarti; 8,8,260,Smorfia napoletana - La vera cabala del lotto
Schiacciare,il tuo carattere è molto forte; 41,41,260,Smorfia napoletana - La vera cabala del lotto
Schiacciare,qualcosa: non ti importa di ferire qualcuno; 47,47,260,Smorfia napoletana - La vera cabala del lotto
Schiacciare,una persona: qualcuno soffre per il tuo modo di fare; 8,8,260,Smorfia napoletana - La vera cabala del lotto
Schiacciare,schiacciarsi un dito: probabile incidente doloroso; 3,3,260,Smorfia napoletana - La vera cabala del lotto
Schiaffo,impulsività; 5,5,260,Smorfia napoletana - La vera cabala del lotto
Schiaffo,darlo: usi gli altri per scaricare le tue tensioni; 15,15,260,Smorfia napoletana - La vera cabala del lotto
Schiaffo,riceverlo: qualcosa ti ferirà 84,84,260,Smorfia napoletana - La vera cabala del lotto
Schiaffo,prendere a schiaffi: offenderai ripetutamente qualcuno; 38,38,260,Smorfia napoletana - La vera cabala del lotto
Schiavo,essere: vuoi liberarti da obblighi pesanti; 31,31,260,Smorfia napoletana - La vera cabala del lotto
Schiavo,vederlo: una persona che lavora senza remunerazione; 24,24,261,Smorfia napoletana - La vera cabala del lotto
Schiavo,comperarlo: sei possessivo; 13,13,261,Smorfia napoletana - La vera cabala del lotto
Schiuma,da bagno: non vuoi rinunciare a dei piaceri; 64,64,261,Smorfia napoletana - La vera cabala del lotto
Schiuma,"vederla: suscettibilità, cambi d'umore; 60",60,261,Smorfia napoletana - La vera cabala del lotto
Schiuma,da barba: autocompiacimento; 12,12,261,Smorfia napoletana - La vera cabala del lotto
Schiuma,dei mare: situazione complicata; 21,21,261,Smorfia napoletana - La vera cabala del lotto
Scialle,sicurezza affettiva; 76,76,261,Smorfia napoletana - La vera cabala del lotto
Scialle,sulle spalle: a volte un aiuto può essere necessario; 72,72,261,Smorfia napoletana - La vera cabala del lotto
Scialle,regalarlo: doni un affetto sincero; 18,18,261,Smorfia napoletana - La vera cabala del lotto
Scialle,avvolgersi in uno scialle: ciò che non conosci ti fa paura; 61,61,261,Smorfia napoletana - La vera cabala del lotto
Sciame,solidarietà; 56,56,261,Smorfia napoletana - La vera cabala del lotto
Sciame,di api: buon presagio; 25 .,25,261,Smorfia napoletana - La vera cabala del lotto
Sciame,di vespe: sei molto ricercato dagli altri; 72,72,261,Smorfia napoletana - La vera cabala del lotto
Sciame,esserne punti: più persone saranno contro di te; 70,70,261,Smorfia napoletana - La vera cabala del lotto
Sciame,possederla: padroneggia i tuoi sentimenti; 83,83,261,Smorfia napoletana - La vera cabala del lotto
Sciame,stuzzicarla: pensi di essere astuto ma non lo sei; 82,82,261,Smorfia napoletana - La vera cabala del lotto
Sciame,sentirla: ti senti fuori posto; 2,2,262,Smorfia napoletana - La vera cabala del lotto
Sciame,vederla: una persona che non consideri; 24,24,262,Smorfia napoletana - La vera cabala del lotto
Scodella,vederla: sicurezza per il futuro; 31,31,262,Smorfia napoletana - La vera cabala del lotto
Scodella,vuota: periodo difficile; 72,72,262,Smorfia napoletana - La vera cabala del lotto
Scodella,piena: nessun problema economico; 27,27,262,Smorfia napoletana - La vera cabala del lotto
Scodella,riempirla: miglioramento negli affari; 76,76,262,Smorfia napoletana - La vera cabala del lotto
Scodella,romperla: momenti difficili; 14,14,262,Smorfia napoletana - La vera cabala del lotto
Scodella,vederlo: una piacevole sorpresa; 13,13,262,Smorfia napoletana - La vera cabala del lotto
Scodella,prenderlo: prendi impegni Impossibili; 14,14,262,Smorfia napoletana - La vera cabala del lotto
Scodella,se ti morde: litigi in famiglia; 1,1,262,Smorfia napoletana - La vera cabala del lotto
Scodella,la madre: sfortuna negli affari; 28,28,263,Smorfia napoletana - La vera cabala del lotto
Scodella,il padre: desideri occuparti di problemi economici; 29,29,263,Smorfia napoletana - La vera cabala del lotto
Scodella,i figli: senti il peso della responsabilità; 73,73,263,Smorfia napoletana - La vera cabala del lotto
Scodella,il coniuge: problemi economici; 10,10,263,Smorfia napoletana - La vera cabala del lotto
Scopare,la casa: novità liete; 24,24,263,Smorfia napoletana - La vera cabala del lotto
Scopare,la strada: piano piano arriverai al successo; 28,28,263,Smorfia napoletana - La vera cabala del lotto
Scopare,una stanza: devi chiarire qualcosa dentro di te; 32,32,263,Smorfia napoletana - La vera cabala del lotto
Scoppio,eventi sorprendenti; 48,48,263,Smorfia napoletana - La vera cabala del lotto
Scoppio,vederlo: novità piacevole; 45,45,263,Smorfia napoletana - La vera cabala del lotto
Scoppio,esserne al centro: ti sei cacciato nei guai; 8,8,263,Smorfia napoletana - La vera cabala del lotto
Scoppio,vicino a te: ti lasci coinvolgere troppo facilmente; 50,50,263,Smorfia napoletana - La vera cabala del lotto
Scoppio,udirlo lontano: un pericolo non ti toccherà; 90,90,263,Smorfia napoletana - La vera cabala del lotto
Scoprire,qualche cosa: potenzialità nascoste; 28,28,263,Smorfia napoletana - La vera cabala del lotto
Scorciatoia,vorresti raggiungere in fretta i tuoi obiettivi; 72,72,263,Smorfia napoletana - La vera cabala del lotto
Scorciatoia,prenderla: hai buon spirito di iniziativa; 54,54,263,Smorfia napoletana - La vera cabala del lotto
Scorciatoia,cercarla: ti impegni modo per avere successo; 22,22,263,Smorfia napoletana - La vera cabala del lotto
Scorciatoia,indicarla: sei una guida sicura per gli alti; 11,11,264,Smorfia napoletana - La vera cabala del lotto
Scorciatoia,farseli indicare: ascolti e utilizzi l'esperienza altrui; 2,2,264,Smorfia napoletana - La vera cabala del lotto
Scorpione,stai lontano dalle cattive amicizie; 78,78,264,Smorfia napoletana - La vera cabala del lotto
Scorpione,vederlo: temi di essere ingannato da chi si professa mio amico; 58,58,264,Smorfia napoletana - La vera cabala del lotto
Scorpione,esserne punto: hai paura di un pericolo che è molto vicino; 44,44,264,Smorfia napoletana - La vera cabala del lotto
Scorpione,vederne molti: sei circondato da insincerità; 2,2,264,Smorfia napoletana - La vera cabala del lotto
Scorpione,segno zodiacale: sei attivo e ottimista; 50,50,264,Smorfia napoletana - La vera cabala del lotto
Scottare,ti senti pericoloso; 14,14,264,Smorfia napoletana - La vera cabala del lotto
Scottare,scottarsi: alcune esperienze negative ti bloccano; 88,88,264,Smorfia napoletana - La vera cabala del lotto
Scottare,i piedi: cambia ambiente; 74,74,264,Smorfia napoletana - La vera cabala del lotto
Scrigno,un segreto per cui provi vergogna; 90,90,264,Smorfia napoletana - La vera cabala del lotto
Scrigno,trovarlo: vivi un momento fortunato; 41,41,264,Smorfia napoletana - La vera cabala del lotto
Scrigno,vederlo: il tuo segreto non verrà scoperto; 83,83,264,Smorfia napoletana - La vera cabala del lotto
Scrigno,aprirlo: quello che saprai ti verrà utile; 60,60,264,Smorfia napoletana - La vera cabala del lotto
Scritto,un preciso ordine; 4,4,264,Smorfia napoletana - La vera cabala del lotto
